source,dest,action,note
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_63.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_63.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C6_24.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C6_24.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C6_5.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C6_5.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_34.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_34.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C6_32.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C6_32.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_22.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_22.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C6_65.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C6_65.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_75.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_75.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C6_49.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C6_49.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_59.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_59.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_18.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_18.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_80.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_80.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C6_9.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C6_9.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_38.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_38.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C6_28.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C6_28.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_96.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_96.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_79.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_79.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C6_69.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C6_69.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C6_12.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C6_12.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_55.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_55.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C6_45.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C6_45.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_43.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_43.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C6_53.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C6_53.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_14.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_14.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_7.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_7.jpg,MAKE,MADE
