source,dest,action,note
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_375.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_375.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_231.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_231.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_374.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_374.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_97.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_97.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_78.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_78.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_118.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_118.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_266.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_266.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_323.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_323.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_270.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_270.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_620.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_620.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_335.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_335.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_509.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_509.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_159.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_159.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_39.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_39.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_227.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_227.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_362.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_362.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_81.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_81.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_319.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_319.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_15.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_15.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_175.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_175.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_525.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_525.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_460.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_460.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_572.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_572.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_42.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_42.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_122.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_122.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_437.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_437.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_358.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_358.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_134.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_134.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_54.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_54.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_564.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_564.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_421.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_421.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_533.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_533.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_499.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_499.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_163.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_163.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_476.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_476.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_401.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_401.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_114.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_114.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_74.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_74.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_544.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_544.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_397.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_397.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_378.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_378.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_456.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_456.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_513.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_513.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m8/2024m8d18_pull/2024m8d18_143.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m8/tn_2024m8d18_pull/tn_2024m8d18_143.jpg,MAKE,MADE
