source,dest,action,note
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d5_pull/O_0028.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d5_pull/tn_O_0028.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d5_pull/O_0004.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d5_pull/tn_O_0004.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d5_pull/O_0012.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d5_pull/tn_O_0012.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d5_pull/O_0024.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d5_pull/tn_O_0024.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d5_pull/O_0008.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d5_pull/tn_O_0008.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d5_pull/O_0009.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d5_pull/tn_O_0009.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d5_pull/O_0025.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d5_pull/tn_O_0025.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d5_pull/O_0013.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d5_pull/tn_O_0013.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d5_pull/O_0005.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d5_pull/tn_O_0005.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d5_pull/O_0029.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d5_pull/tn_O_0029.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d5_pull/O_0022.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d5_pull/tn_O_0022.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d5_pull/O_0018.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d5_pull/tn_O_0018.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d5_pull/O_0002.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d5_pull/tn_O_0002.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d5_pull/O_0014.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d5_pull/tn_O_0014.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d5_pull/O_0015.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d5_pull/tn_O_0015.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d5_pull/O_0003.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d5_pull/tn_O_0003.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d5_pull/O_0019.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d5_pull/tn_O_0019.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d5_pull/O_0023.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d5_pull/tn_O_0023.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d5_pull/O_0020.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d5_pull/tn_O_0020.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d5_pull/O_0016.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d5_pull/tn_O_0016.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d5_pull/O_0001.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d5_pull/tn_O_0001.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d5_pull/O_0017.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d5_pull/tn_O_0017.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d5_pull/O_0021.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d5_pull/tn_O_0021.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d5_pull/O_0010.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d5_pull/tn_O_0010.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d5_pull/O_0006.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d5_pull/tn_O_0006.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d5_pull/O_0031b.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d5_pull/tn_O_0031b.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d5_pull/O_0026.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d5_pull/tn_O_0026.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d5_pull/O_0030.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d5_pull/tn_O_0030.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d5_pull/O_0031.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d5_pull/tn_O_0031.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d5_pull/O_0027.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d5_pull/tn_O_0027.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d5_pull/O_0007.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d5_pull/tn_O_0007.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2024m5/2024m5d5_pull/O_0011.HEIC,/Users/sebastianricketts/Desktop/LPB/2024m5/tn_2024m5d5_pull/tn_O_0011.jpg,MAKE,MADE
